datetime,open,high,low,close,volume,kline_status
2024-01-02,2072.7,2088.1,2064.3,2067.6,149926.0,INITIAL
2024-01-03,2067.9,2074.3,2038.3,2049.6,214132.0,TREND_DOWN
2024-01-04,2049.3,2058.1,2043.3,2051.0,125573.0,INSIDE
2024-01-05,2051.4,2071.1,2030.8,2052.6,208861.0,OUTSIDE
2024-01-08,2037.8,2037.8,2022.7,2034.1,199325.0,TREND_DOWN
2024-01-09,2034.5,2048.6,2031.9,2035.9,194610.0,TREND_UP
2024-01-10,2036.0,2046.2,2025.9,2029.8,183625.0,TREND_DOWN
2024-01-11,2031.5,2056.1,2017.3,2033.1,270624.0,OUTSIDE
2024-01-12,2033.2,2067.3,2033.1,2053.6,250946.0,TREND_UP
2024-01-15,2053.4,2062.8,2049.5,2059.0,66179.0,INSIDE
2024-01-16,2060.4,2060.4,2027.6,2031.7,277995.0,TREND_DOWN
2024-01-17,2031.7,2036.1,2004.6,2008.8,245194.0,TREND_DOWN
2024-01-18,2009.1,2025.6,2007.7,2025.1,167013.0,INSIDE
2024-01-19,2027.4,2041.9,2022.2,2031.8,166078.0,TREND_UP
2024-01-22,2031.8,2034.1,2017.4,2023.1,141963.0,TREND_DOWN
2024-01-23,2023.2,2039.3,2020.8,2030.6,153827.0,TREND_UP
2024-01-24,2030.7,2037.9,2011.7,2014.4,227627.0,TREND_DOWN
2024-01-25,2014.8,2025.6,2004.0,2021.0,189239.0,TREND_DOWN
2024-01-26,2021.0,2028.1,2015.6,2018.2,117654.0,TREND_UP
2024-01-29,2024.4,2037.2,2018.8,2032.7,147894.0,TREND_UP
2024-01-30,2051.5,2068.0,2047.1,2055.3,208357.0,TREND_UP
2024-01-31,2055.3,2074.6,2048.8,2057.7,225828.0,TREND_UP
2024-02-01,2057.9,2083.2,2046.4,2072.3,253121.0,OUTSIDE
2024-02-02,2072.0,2074.7,2044.2,2057.1,210878.0,TREND_DOWN
2024-02-05,2057.9,2059.1,2030.8,2041.6,163475.0,TREND_DOWN
2024-02-06,2041.4,2055.3,2038.8,2052.5,121742.0,INSIDE
2024-02-07,2052.6,2061.3,2046.4,2050.9,120686.0,TREND_UP
